# x_m,y_m,w_tr_right,w_tr_left
5.582841880341878,16.74912393162393,0.4243128208003325,0.4243128208003325
5.589294871794868,16.75102564102564,0.42484317116492365,0.42484317116492365
5.595747863247859,16.75292735042735,0.42539330162054284,0.42539330162054284
5.60220085470085,16.754829059829056,0.4259631355293647,0.4259631355293647
5.608653846153841,16.756730769230767,0.42655259392554834,0.42655259392554834
5.614687499999995,16.7584375,0.4268125411846489,0.4268125411846489
5.620721153846149,16.760144230769228,0.427102055562114,0.427102055562114
5.626754807692302,16.76185096153846,0.4274210769759336,0.4274210769759336
5.632788461538457,16.76355769230769,0.42776953940895834,0.42776953940895834
5.638822115384611,16.76526442307692,0.4281473709764405,0.4281473709764405
5.644855769230765,16.76697115384615,0.42855449399921325,0.42855449399921325
5.650889423076919,16.768677884615382,0.42899082508231534,0.42899082508231534
5.656923076923073,16.770384615384614,0.42945627519887397,0.42945627519887397
5.662956730769227,16.772091346153843,0.42995074977905906,0.42995074977905906
5.66899038461538,16.773798076923075,0.4304741488039229,0.4304741488039229
5.675024038461535,16.775504807692307,0.43102636690386553,0.43102636690386553
5.681057692307689,16.777211538461536,0.43160729346157933,0.43160729346157933
5.687091346153843,16.77891826923077,0.4322168127191667,0.4322168127191667
5.693124999999997,16.780625,0.43285480388924774,0.43285480388924774
5.699158653846151,16.78233173076923,0.4335211412698151,0.4335211412698151
5.705192307692306,16.78403846153846,0.4342156943625696,0.4342156943625696
5.711225961538458,16.78574519230769,0.43493832799450305,0.43493832799450305
5.717259615384613,16.787451923076922,0.43568890244248565,0.43568890244248565
5.723293269230767,16.78915865384615,0.4364672735605997,0.4364672735605997
5.729326923076921,16.790865384615383,0.4372732929099458,0.4372732929099458
5.735360576923075,16.792572115384615,0.4381068078907142,0.4381068078907142
5.741394230769229,16.794278846153844,0.43896766187622155,0.43896766187622155
5.747427884615384,16.795985576923076,0.4398556943486814,0.4398556943486814
5.753461538461536,16.797692307692305,0.4407707410364782,0.4407707410364782
5.759495192307691,16.799399038461537,0.4417126340526514,0.4417126340526514
5.765528846153845,16.801105769230766,0.44268120203439343,0.44268120203439343
5.771562499999999,16.802812499999998,0.44367627028329953,0.44367627028329953
5.777596153846153,16.80451923076923,0.44469766090613155,0.44469766090613155
5.783629807692307,16.80622596153846,0.4457451929558736,0.4457451929558736
5.789663461538462,16.80793269230769,0.4468186825728675,0.4468186825728675
5.795697115384615,16.809639423076923,0.44791794312579136,0.44791794312579136
5.801730769230769,16.811346153846152,0.44904278535226894,0.44904278535226894
5.807764423076923,16.813052884615384,0.4501930174989492,0.4501930174989492
5.813798076923077,16.814759615384617,0.45136844546079347,0.45136844546079347
5.819831730769231,16.816466346153845,0.4525688729194454,0.4525688729194454
5.825865384615385,16.818173076923078,0.453794101480465,0.453794101480465
5.83189903846154,16.819879807692306,0.455043930809266,0.455043930809266
5.837932692307693,16.82158653846154,0.4563181587656051,0.4563181587656051
5.843966346153847,16.823293269230767,0.4576165815364623,0.4576165815364623
5.850000000000001,16.825,0.45893899376714714,0.45893899376714714
5.856129807692309,16.825961538461538,0.4613740598874424,0.4613740598874424
5.862259615384616,16.826923076923077,0.4638210408473237,0.4638210408473237
5.868389423076923,16.827884615384612,0.46627974906382147,0.46627974906382147
5.874519230769231,16.82884615384615,0.4687500000000017,0.4687500000000017
5.880649038461538,16.82980769230769,0.47123161213105896,0.47123161213105896
5.886778846153845,16.830769230769228,0.47372440690967554,0.47372440690967554
5.8929086538461535,16.831730769230766,0.47622820873071614,0.47622820873071614
5.899038461538461,16.832692307692305,0.47874284489531876,0.47874284489531876
5.905168269230768,16.833653846153844,0.48126814557449554,0.48126814557449554
5.911298076923076,16.834615384615383,0.4838039437722868,0.4838039437722868
5.917427884615384,16.83557692307692,0.486350075288546,0.486350075288546
5.923557692307691,16.83653846153846,0.4889063786814266,0.4889063786814266
5.929687499999998,16.8375,0.4914726952296053,0.4914726952296053
5.9358173076923055,16.838461538461534,0.4940488688943336,0.4940488688943336
5.941947115384613,16.839423076923072,0.496634746281353,0.496634746281353
5.94807692307692,16.84038461538461,0.4992301766027084,0.4992301766027084
5.955311355311353,16.84322344322344,0.500883790691445,0.500883790691445
5.9625457875457855,16.846062271062266,0.5025428102368055,0.5025428102368055
5.969780219780217,16.848901098901095,0.5042071818812177,0.5042071818812177
5.97701465201465,16.851739926739924,0.5058768527982934,0.5058768527982934
5.9842490842490825,16.854578754578753,0.5075517706896809,0.5075517706896809
5.991483516483514,16.857417582417582,0.50923188378181,0.50923188378181
5.998717948717948,16.860256410256408,0.5109171408225855,0.5109171408225855
6.00595238095238,16.863095238095234,0.5126074910780175,0.5126074910780175
6.013186813186812,16.865934065934063,0.5143028843287663,0.5143028843287663
6.020421245421245,16.868772893772892,0.5160032708666599,0.5160032708666599
6.027655677655677,16.87161172161172,0.5177086014911403,0.5177086014911403
6.034890109890109,16.87445054945055,0.5194188275056534,0.5194188275056534
6.042124542124542,16.87728937728938,0.5211339007140109,0.5211339007140109
6.049358974358974,16.880128205128205,0.5228537734166897,0.5228537734166897
6.056593406593407,16.88296703296703,0.5245783984070966,0.5245783984070966
6.063827838827839,16.88580586080586,0.5263077289678121,0.5263077289678121
6.071062271062272,16.88864468864469,0.5280417188667701,0.5280417188667701
6.078296703296704,16.891483516483518,0.5297803223534308,0.5297803223534308
6.085531135531136,16.894322344322347,0.5315234941549205,0.5315234941549205
6.092765567765569,16.897161172161173,0.5332711894721295,0.5332711894721295
6.100000000000001,16.900000000000002,0.5350233639758186,0.5350233639758186
6.1053571428571445,16.901785714285715,0.5370941224514405,0.5370941224514405
6.1107142857142875,16.903571428571432,0.5391897843827983,0.5391897843827983
6.116071428571431,16.905357142857145,0.5413100605315354,0.5413100605315354
6.121428571428574,16.90714285714286,0.5434546628022829,0.5434546628022829
6.126785714285717,16.908928571428575,0.5456233043496528,0.5456233043496528
6.13214285714286,16.91071428571429,0.5478156996804021,0.5478156996804021
6.137500000000004,16.9125,0.550031564750809,0.550031564750809
6.142857142857147,16.914285714285718,0.5522706170593553,0.5522706170593553
6.14821428571429,16.91607142857143,0.5545325757347557,0.5545325757347557
6.153571428571433,16.917857142857144,0.5568171616194355,0.5568171616194355
6.158928571428577,16.91964285714286,0.5591240973485494,0.5591240973485494
