opt_x,opt_y,outer_width,inner_width,center_x,center_y,outer_x,outer_y,inner_x,inner_y,curvature,ref_v,yaw,vx,vy,omega,acc,steer,dt
-0.5138927639404032,-3.764423018265148,0.5084201720932794,0.6577621390936088,-0.277657,-4.24526,-0.0534626,-4.70158,-0.567702,-3.6549,1.2277317249978923,1.412562258735594,7.637914374018511,1.412562258735594,-1.4865481070356599,2.4471793712867544,4.082505942692406,-0.0029095369516553274,0.008433819053236294
-0.4990929100711738,-3.755474596927254,0.498812200996818,0.655752382108521,-0.250674,-4.23161,-0.0199417,-4.67385,-0.554003,-3.65023,1.2444509464765936,1.416356905484823,7.65855344202676,1.416356905484823,-1.4868053702230315,2.4459167463477263,4.264234105451111,0.0015426761710420366,0.008711427699116142
-0.4839912932137527,-3.745886117241877,0.48993682178755454,0.654356883179202,-0.223197,-4.21685,0.0141457,-4.64546,-0.540189,-3.6444,1.271160759105248,1.4218000878140835,7.679860868920626,1.4218000878140835,-1.4871620074447442,2.4453009401213373,4.118516732158391,-0.1071249080387627,0.008972590436719406
-0.46863927303314357,-3.7356334784218737,0.4812969616044132,0.6536372930884525,-0.195316,-4.20095,0.0484498,-4.61595,-0.52637,-3.63735,1.2458095659893258,1.4277150521433568,7.701801552750846,1.4277150521433568,-1.4891863560563958,2.426424520209064,4.044314154872115,-0.257224940580624,0.009209771359727566
-0.4530894224241526,-3.7247156253191056,0.4733857220743355,0.6536718914684949,-0.167133,-4.18392,0.0831042,-4.58576,-0.512669,-3.62904,1.2175732024815598,1.4350629458691353,7.72414836780358,1.4350629458691353,-1.4935552354119026,2.378308533522644,4.497017560204715,-0.06989422769343898,0.00942177616516777
-0.43738538853634673,-3.713130459487289,0.46633231812624715,0.6545170956636661,-0.138761,-4.16574,0.118062,-4.55498,-0.499215,-3.61942,1.2874562013827553,1.4450767879189623,7.746556258458143,1.4450767879189623,-1.4949168702379583,2.365457480594151,4.4408340796737376,-0.27412808115942977,0.009611302643675157
-0.42161094530388826,-3.700861984867061,0.4595042610857926,0.6562205250744596,-0.110319,-4.14643,0.152847,-4.52311,-0.486146,-3.60849,1.2557707004621217,1.4573988073250081,7.769291386194863,1.4573988073250081,-1.4997649677080536,2.3119627951220294,4.29361324236842,-0.42331748569481387,0.009757461433960725
-0.4058265958953653,-3.6879303071337834,0.4546716123137667,0.6588287904638048,-0.081936,-4.12603,0.188352,-4.49164,-0.473598,-3.59626,1.1833881254733385,1.4701494180644163,7.791850274005001,1.4701494180644163,-1.5070620211746442,2.2257879479112224,4.613134817962734,-0.4131667602007633,0.009964012157963801
-0.38992963503208844,-3.674242373600786,0.44689798066655034,0.6623827531340469,-0.0537398,-4.1046,0.221373,-4.45678,-0.461511,-3.58261,1.2498794404429674,1.4873448840829007,7.814028052179022,1.4873448840829007,-1.5137528341804602,2.1404443151971173,5.390711833135229,-0.15429820021523913,0.009550107561639707
-0.37491730765177783,-3.660626840949609,0.4401244072369082,0.666281510474394,-0.0266208,-4.08282,0.253455,-4.42233,-0.450621,-3.56886,1.429091960893133,1.5100774683738916,7.834469525618843,1.5100774683738916,-1.5156168874785525,2.112086182875737,6.440517208886987,-0.02665767221703992,0.008456031084071317
-0.361854504336503,-3.6481100629653263,0.43259097409079633,0.6695301610242862,0.000209237,-4.0601,0.285777,-4.38504,-0.441766,-3.55718,1.1007171457213034,1.537840335478452,7.852329392033437,1.537840335478452,-1.5161294763371904,2.1078773559135415,4.914174119010136,-0.4311033708003927,0.014170366314963
